region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
2,Asia,Iran,IRN,4.155708866347373,4.1747337723911,1.191792169334299,-0.015963274917600655,3.888347088733718,3.815070897196559
3,Europe,Iceland,ISL,5.177897627589717,4.173525229689377,0.5965115299376731,1.6837434776915088,3.883650693706448,10.603116948154426
3,Europe,Italy,ITA,4.165174022618752,4.173525229689377,0.5965115299376731,-0.01400007653078801,3.883650693706448,3.8513525744272186
4,Americas,Jamaica,JAM,4.28333644403416,4.047946739204958,0.6144655534998086,0.38308039155082607,3.4253276152294267,4.3344157499453555
2,Asia,Jordan,JOR,3.1761133802500385,4.1747337723911,1.191792169334299,-0.837914879654615,3.888347088733718,1.4324177663452153
2,Asia,Japan,JPN,4.949475259338157,4.1747337723911,1.191792169334299,0.6500642535516952,3.888347088733718,8.437834006362557
1,Africa,Kenya,KEN,3.3180492224764433,4.0618072392996165,0.6924866330205004,-1.074039528501852,3.4731349201754567,1.650865349195986
2,Asia,Kyrgyzstan,KGZ,2.9894096124385774,4.1747337723911,1.191792169334299,-0.9945728713879795,3.888347088733718,1.1884619527267564
2,Asia,Cambodia,KHM,6.115359739173948,4.1747337723911,1.191792169334299,1.6283258245158847,3.888347088733718,27.074981813813842
0,Oceania,Kiribati,KIR,5.25622555754925,4.614140973138742,0.6256728556790789,1.0262305269957996,6.033886648863668,11.467029751277169
4,Americas,St. Kitts & Nevis,KNA,4.38177698291247,4.047946739204958,0.6144655534998086,0.5432855296869229,3.4253276152294267,4.782805815244747
2,Asia,North Korea,PRK,5.172506995956773,4.1747337723911,1.191792169334299,0.8372040438250242,3.888347088733718,10.546113231583531
2,Asia,South Korea,KOR,4.90208496698046,4.1747337723911,1.191792169334299,0.6103003638592767,3.888347088733718,8.047289679773778
2,Asia,Kuwait,KWT,3.6707212817236554,4.1747337723911,1.191792169334299,-0.42290300577236695,3.888347088733718,2.348957619872614
2,Asia,Kazakhstan,KAZ,3.8832576027210717,4.1747337723911,1.191792169334299,-0.24456962981459995,3.888347088733718,2.9052167049115676
2,Asia,Laos,LAO,5.67186330576889,4.1747337723911,1.191792169334299,1.2562001764234143,3.888347088733718,17.376412581226337
2,Asia,Lebanon,LBN,3.447874886409382,4.1747337723911,1.191792169334299,-0.6098872812595512,3.888347088733718,1.8797245843533523
4,Americas,St. Lucia,LCA,4.38369112924719,4.047946739204958,0.6144655534998086,0.5464006698665754,3.4253276152294267,4.791969573054418
2,Asia,Sri Lanka,LKA,5.328985321395805,4.1747337723911,1.191792169334299,0.9685006989510907,3.888347088733718,12.332471009857418
1,Africa,Liberia,LBR,3.430111909884946,4.0618072392996165,0.6924866330205004,-0.9122130295271268,3.4731349201754567,1.8466298810824076
1,Africa,Lesotho,LSO,2.833655453407541,4.0618072392996165,0.6924866330205004,-1.7735386176843606,3.4731349201754567,1.0170495477763817
3,Europe,Lithuania,LTU,4.836916676579959,4.173525229689377,0.5965115299376731,1.112118397711268,3.883650693706448,7.539584380840951
3,Europe,Luxembourg,LUX,4.171007150193583,4.173525229689377,0.5965115299376731,-0.004221342538100487,3.883650693706448,3.8738836547768756
