"","country_name_en","iso3c","iso3n","X1","iso2c","fish_supply_daily_g_protein_percap","percent_animal_protein_fish","total_renewable_water","eez_total","ifa_total","pp_eez_weighted","mean_educ","fish_relative_caloric_price","mean_gdp","mean_educ_gender_gap","mean_women_educ","mean_men_educ","mean_wage_gap_all_sectors","mean_wage_gap_fishing_sector","inland_water_min","inland_water_max","direct_w_esitimated_ssf","indirect_w_esitimated_ssf","mean_population","mean_pov_prop","mean_prod_carps_etc","mean_prod_misc_freshwater_fishes","mean_prod_salmons_etc","mean_prod_clams_etc","mean_prod_cod_etc","mean_prod_corals","mean_prod_crabs_etc","mean_prod_flounders_etc","mean_prod_freshwater_crustacea","mean_prod_herrings_etc","mean_prod_lobsters_etc","mean_prod_marine_fishes_noID","mean_prod_misc_coastal_fishes","mean_prod_misc_demersal_fishes","mean_prod_misc_pelagic_fishes","mean_prod_mussels","mean_prod_river_eels","mean_prod_sea_urchins_etc","mean_prod_shads","mean_prod_sharks_etc","mean_prod_shrimps_etc","mean_prod_squids_etc","mean_prod_tunas_etc","mean_prod_misc_marine_crustacea","mean_prod_misc_marine_molluscs","mean_prod_oysters","mean_prod_tilapias_etc","mean_prod_abalones_etc","mean_prod_brown_seaweeds","mean_prod_frogs_etc","mean_prod_green_seaweeds","mean_prod_king_crabs_etc","mean_prod_krill_etc","mean_prod_misc_plants","mean_prod_scallops_etc","mean_prod_sturgeons_etc","mean_prod_misc_aqua_inverts","mean_prod_misc_diadromous_fishes","mean_prod_pearls_etc","mean_prod_tunicates","mean_prod_sponges","mean_prod_turtles","mean_prod_red_seaweeds","mean_prod_misc_aqua_mammals","mean_prod_freshwater_molluscs","mean_pro_horeshoe_crabs_etc","mean_aquaculture_production_freshwater","mean_capture_production","mean_aquaculture_production_marine","mean_aquaculture_production_brackish","mean_total_production","mean.prop.ageing","mean.prop.underfive","mean.prop.working","age.dep.ratio","sat_model_est_pov","mean_voice_account","mean_women_parl_perc","female_particip_ssf","count_femal_particip_ssf","mean_imports_tonnes","mean_exports_tonnes","mean_imports_USD1000","mean_exports_USD1000","nb_languages_established","language_diversity","prop_pop_l1_inst","cultural_hegmony_0_low"
"169","Nepal","NPL",524,168,"NP",0.843333333333333,6.65614312023152,210.2,NA,NA,NA,0.1671503,7.05,2081.44992993348,0.413313478838187,10.17541,24.61911,0.668803867984024,NA,3.46,15.31,NA,NA,26831353.6363636,0.252,33079.4545454545,22107.5454545455,141.090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34201,21237.8181818182,NA,NA,55438.8181818182,0.0546023693076075,0.102794520499167,0.617223841191748,0.620157766539251,0.301955521262556,-0.405949375846169,0.27764231442873,NA,NA,7867.90909090909,8.5,5854.54545454545,7,121,0.755,0.3727215941,1
"170","Nauru","NRU",520,169,"NR",NA,NA,NA,308506,13,421.54,NA,NA,7409.95677472614,NA,NA,NA,NA,NA,NA,NA,0.4,NA,10730.8181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.909090909091,NA,NA,20.8181818181818,NA,NA,NA,NA,0.818181818181818,NA,NA,241.090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.636363636364,NA,0.254545454545455,502.890909090909,NA,NA,NA,NA,NA,0.864810613068667,0.0191387559808612,0.31,123,NA,NA,NA,NA,3,0.487,0.400239904,0.95
"171","Niue","NIU",570,170,"NU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.545454545455,NA,NA,160.545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.192,0.745,0.89
"172","New Zealand","NZL",554,171,"NZ",6.67,11.3693181818182,327,4737149,197274,424.85064045315,0.662434283333333,10.35,33249.4560815768,0.944076531675385,64.41077,68.2262166666667,0.693975194619593,NA,15.3,34.5,13,11,4395845.45454545,NA,8.09090909090909,310.272727272727,11476,1568.18181818182,170520.909090909,5.73572727272727,286,3080.36363636364,NA,523.363636363636,3504.81818181818,60.4545454545455,12634.9090909091,108816.636363636,56453,93024.9090909091,655.181818181818,854.636363636364,NA,17340.4545454545,2.27272727272727,40721.4545454545,26171.2727272727,NA,1.54545454545455,2811.09090909091,NA,1019.39545454545,44.2727272727273,NA,301.181818181818,0,NA,NA,1077.09090909091,NA,0.909090909090909,NA,NA,NA,49.6165454545455,NA,269.545454545455,NA,NA,NA,731.9,446428.079545455,105885.122727273,NA,552978.565909091,0.146894207572021,0.0669393939545858,0.653442802029828,0.530355827462849,0.10139039875158,1.55082754655318,0.323059206069638,0.13,550,34701.3636363636,305316.636363636,148947.363636364,1085219,4,0.291,0.8138187272,0.16
"173","Oman","OMN",512,172,"OM",7.43,14.6058580695891,1.4,536237,50461,1328.70216180532,0.443225066666667,2.8,40797.3594880128,1.13370055751322,48.39109,42.68419,NA,NA,1.82,1.97,38,51,3381297.09090909,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,53116.1818181818,283.090909090909,2984.81818181818,39377.0909090909,12646.7272727273,31177.3636363636,NA,NA,NA,NA,7073.45454545455,879.218181818182,7817.54545454545,33653.8181818182,NA,NA,NA,10.9,36.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,188887.545454545,17.5555555555556,144.218181818182,189052.072727273,0.0249299553693336,0.0916928817435844,0.741704417835928,0.3482459804105,0.0290157049805285,-1.05495196039026,0.00865862226599292,0.03,93,20138.0909090909,78770.2727272727,45342.6363636364,128324.363636364,17,0.698,0,0
"174","Panama","PAN",591,173,"PA",5.12,10.6577851790175,139.3,330783,52039,631.282832551854,0.4275599,5.32,18275.3319229829,1.14137806279884,45.55564,39.91284,0.950018356816437,0.827749295467205,10.07,20.96,14,9.1,3709351.90909091,0.293090909090909,14.0072727272727,10.8054545454545,231.877272727273,1009.125,0.363636363636364,NA,14.6363636363636,46.3333333333333,1.5375,75985.2727272727,303.25,7011.27272727273,6871.90909090909,34.7272727272727,5596,NA,NA,NA,NA,2327,11816.9090909091,151.636363636364,88346,1.25,38.625,NA,1871.70363636364,26,NA,NA,NA,5.72727272727273,0,NA,0.0909090909090909,NA,60.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.33,192970.454545455,768.090909090909,7154.63636363636,201357.511818182,0.0761889237103956,0.0961702697793245,0.64558712943891,0.548977596361185,0.121538153569198,0.531345665454865,0.13470135004605,0.03,476,17084,85583.7272727273,48455.7272727273,251438,15,0.287,0.7278529878,0.16
"175","Peru","PER",604,174,"PE",7.26,20.3095859753823,1880,856955,71057,1014.1,0.51225384,5.5,10042.235649333,0.83070337435524,46.589183,56.084018,0.779445933139739,0.56963755083428,35.43,56.94,72,360,29349997.4545455,0.305363636363636,10.5427272727273,36610.2354545455,23818.2,1513,45656.1818181818,NA,1982.90909090909,292.209090909091,20.3445454545455,4777073,5.72727272727273,42979.6363636364,37157.5454545455,1537.45454545455,273429.181818182,7419.09090909091,NA,1545.45454545455,NA,10373.4545454545,36575.2136363636,466745.186363636,51256.4545454545,694.272727272727,3794.36363636364,2,2929.05,4481.41181818182,13591.3214285714,NA,NA,126.5,NA,4365.72727272727,66608.4445454545,NA,NA,NA,NA,NA,NA,2.45454545454545,383.665,NA,NA,NA,27248.4636363636,5818097.45454545,49188.6472727273,NA,5894534.56545455,0.0742217361832333,0.0937733656258889,0.649548352545391,0.539531269814311,0.199791972803462,0.170153617858887,0.254020979020979,0.05,2024,82476.9090909091,1760878.45454545,144850.727272727,2518651.54545455,104,0.339,0.8567338338,0.19
"176","French Polynesia","PYF",258,175,"PF",13.7666666666667,17.5916854794054,NA,4771088,26469,212.124,0.4956885,NA,NA,1.04768943717051,50.75499,48.44469,NA,NA,NA,NA,NA,NA,267811.727272727,NA,NA,50,NA,NA,NA,NA,6,NA,3,NA,58.0909090909091,4399.45454545455,20.1818181818182,47.6363636363636,757.181818181818,NA,NA,112.454545454545,NA,126.363636363636,64.0818181818182,NA,7662.18181818182,0,150,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.545454545454545,2366.29800909091,NA,0,NA,NA,NA,NA,NA,0.0909090909090909,13606.3636363636,2216.56164545455,0.545454545454545,15823.5616454545,0.0755701106793226,0.074708643155893,0.686688054976643,0.456265319824173,NA,NA,NA,NA,NA,2736.18181818182,3526.54545454545,16875.3636363636,13169.8181818182,9,0.463,0.6827969175,0
"177","Papua New Guinea","PNG",598,176,"PG",NA,NA,801,2396575,146250,364.49,NA,NA,3208.43962718269,NA,NA,NA,NA,NA,31.8,69.1,450,41,7464067.27272727,0.399,445.454545454545,8504,55.4545454545455,NA,NA,NA,10,NA,6,0,88.8181818181818,3519.18181818182,1850,NA,NA,NA,NA,230.454545454545,480,311.625,764.363636363636,NA,221319.181818182,NA,NA,NA,3210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,319.365,NA,NA,NA,1386.36363636364,NA,NA,NA,1400.90909090909,239985.365,1,14.3636363636364,241400.910454545,0.0337964007435514,0.13073238082387,0.5987204711975,0.670228509140335,0.561047785620669,0.0232498716054993,0.0172891824267971,0.48,216000,18069.6363636364,62320,30474.3636363636,144489.181818182,852,0.988,0.05794758351,0.96
"178","Philippines","PHL",608,177,"PH",8.64,25.9693417493237,479,2263816,249751,342.331,0.5969656,2.1,6038.97202894968,1.04343728848144,60.95433,58.41686,1.03135562880179,NA,45.02,92.93,1900,9100,95683779.4545455,0.24925,39910.2727272727,42557.8209090909,NA,293.909090909091,NA,0,45580.5,821.363636363636,1460.54545454545,445795.454545455,285.181818181818,14471.6809090909,351364.382454545,19459.2727272727,653578.454545455,20764.6363636364,1267,946.454545454545,2249.54545454545,4698.90909090909,97851.4054545455,62727,490293.818181818,2240.18181818182,0,20672.3636363636,298476.008909091,284.727272727273,NA,NA,3473.09090909091,NA,NA,0,39.9090909090909,NA,15.9090909090909,374885.090909091,3106.87818181818,NA,5.30272727272727,0,1619877.54545455,NA,61088.7272727273,NA,300454.093636364,2303035.63545455,141027.115272727,312675.862454545,3057192.70681818,0.0475027510461424,0.108848234083349,0.631443854002299,0.583672077353625,0.176616391505849,0.030903308737007,0.23350626302307,0.1,28227,260750.363636364,220767.818181818,230364.363636364,745546.545454545,187,0.842,0.4043978921,1
"179","Pakistan","PAK",586,178,"PK",0.593333333333333,2.14690628392233,246.8,222255,33476,1563.01,0.249233055555556,8.4,4005.58782229644,0.517766579595327,16.8177011111111,32.4812411111111,0.617266324243303,NA,45.36,125.61,1500,7300,183516002.454545,0.342,138257.181818182,124064.090909091,NA,607.7,NA,NA,5953.63636363636,1044.81818181818,144,52423.3636363636,985.181818181818,23126.2727272727,82686,23582.8181818182,65827,NA,NA,NA,376.818181818182,14530.8181818182,19656.8181818182,7482.36363636364,48145.6363636364,NA,NA,NA,197.125,1131.36363636364,NA,NA,NA,NA,NA,NA,NA,NA,1488.5,0,NA,NA,NA,NA,NA,NA,NA,NA,141175.363636364,469837.272727273,105.363636363636,NA,611118,0.042987795156113,0.130106037246243,0.595508146458039,0.679238153076153,0.143178948632739,-0.781792678616263,0.215471900754111,0.03,44800,4629.09090909091,143906.181818182,8451.54545454545,289682.545454545,73,0.752,0.2484755632,1
"180","Poland","POL",616,179,"PL",5.50666666666667,9.30442128977753,60.5,32058,20243,1701.43,0.8180082625,6.91,22065.1704443084,0.928550793184715,78.9433375,85.01779125,NA,NA,7.79,11.27,4.5,10,38065166.5454545,0.170818181818182,21965.2827272727,19956.5145454545,14536.2727272727,NA,18203.4545454545,NA,NA,11638.2727272727,0.55,99472.1818181818,NA,27.8181818181818,1593.72727272727,1076,31348.4545454545,NA,146.181818181818,NA,0,0.272727272727273,65.0909090909091,2.63636363636364,91,NA,NA,NA,380,NA,NA,NA,NA,NA,3640.90909090909,NA,NA,322.909090909091,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,35222.62,189037.636363636,NA,NA,224260.256363636,0.159811895991122,0.0506278642339146,0.689257176878106,0.450837268796185,0.128886908214003,0.963765268976038,0.228458498023715,0.02,90,470218.090909091,311953.818181818,1577850,1459172.27272727,21,0.05,0.5456173572,0
"181","St. Pierre & Miquelon","SPM",666,180,"PM",NA,NA,NA,12353,5482,866.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.45454545454545,NA,1570.18181818182,NA,167.454545454545,779.818181818182,NA,0.0909090909090909,11,0,NA,117.545454545455,7.90909090909091,1.72727272727273,NA,316.909090909091,NA,318.272727272727,218.454545454545,1.09090909090909,26.8181818181818,NA,97.5454545454545,NA,NA,44.4545454545455,NA,NA,NA,NA,NA,NA,19.9090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3684.81818181818,12.5,NA,3691.63636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4545454545455,1239.18181818182,334.272727272727,4532.27272727273,2,0.11,0.970544919,0.97
"182","Pitcairn Islands","PCN",612,181,"PN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
"183","Puerto Rico","PRI",630,182,"PR",NA,NA,7.1,NA,NA,NA,0.74304174,NA,32027.5971861521,1.03657372529808,75.53917,72.8739,NA,NA,3.7,5.18,NA,NA,3648371.36363636,NA,0,4.08090909090909,NA,NA,NA,NA,2.81818181818182,NA,11.7254545454545,7.8,134,38.6363636363636,468.909090909091,0.454545454545455,98.3636363636364,NA,NA,NA,NA,9.81818181818182,118.5,13,78,0,3,0,7.21363636363636,1380.63636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,23.02,2221.09090909091,35.1818181818182,NA,2279.29272727273,0.166590806793819,0.047681376636749,0.650164501199454,0.538072285021949,0.027814877117968,0.682215956124393,NA,NA,NA,NA,NA,NA,NA,4,0.06,0.6436921753,0.03
"184","Palestinian Territories","PSE",275,183,"PS",NA,NA,0.837,2591,1016,376.01,0.359540872727273,6.51,4107.95808371785,0.866693609008089,33.3713645454545,38.5042236363636,0.770543225410765,NA,NA,NA,NA,NA,3883485.18181818,0.258714285714286,7,0,NA,NA,NA,NA,192.272727272727,0.727272727272727,NA,931.636363636364,NA,504.636363636364,224.454545454545,NA,211.818181818182,NA,NA,NA,NA,13.5454545454545,106.181818181818,99.2727272727273,149.636363636364,NA,NA,NA,91.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,70.3636363636364,2347.09090909091,NA,171.714285714286,2526.72727272727,0.0299542742617857,0.146568969130479,0.568186042408425,0.759986915132943,0.0146299612520787,NA,NA,NA,NA,4144,76,13862.5,284.333333333333,6,0.303,0,0
"185","Portugal","PRT",620,184,"PT",14.0866666666667,16.5836047561119,77.4,1721751,26911,396.825540807004,0.284842827272727,4.91,27449.9195663197,1.09863625234776,29.7260118181818,27.0571918181818,0.818324604791838,NA,3.27,7.3,23,52,10489005.9090909,NA,0.454545454545455,0.909090909090909,731.442727272727,7693.86781818182,16374.1818181818,NA,447.181818181818,6462.29272727273,NA,49030.3636363636,244.181818181818,547.718181818182,9164.95536363636,21959.9090909091,56408.9518181818,684.718090909091,9.54772727272727,13.5714285714286,61.9090909090909,16839.1818181818,1291.66136363636,12239.6363636364,16128.7272727273,92.6363636363636,11.19,978.891363636364,NA,185.818181818182,0.06,NA,2.21666666666667,NA,NA,NA,0,0,6.2,49.5454545454545,NA,NA,NA,NA,826.617272727273,NA,NA,NA,731.260909090909,208759,7219.52272727273,944.362636363636,217654.146272727,0.207323305895344,0.0427608896987745,0.652317207505315,0.532996506139005,0.0304658222641111,1.1314562775872,0.292885375494071,0.08,192,435152.181818182,204918.363636364,1877998.54545455,915806.090909091,9,0.066,0.6148924936,0
